challenge_id;user_id;round_images;target_disease;target_image;success;selected_disease;selected_position;final_rank;time;shown_images;positive_feed;true_positive;negative_feed;true_negative
296_2;296;4;Botrytis;bt1;True;Botrytis;1;[('Botrytis', 2.2), ('Mucor', 2.2), ('Penicillium', -1.6), ('Alternaria', -3.5)];111.544;['IMG_8067', 'IMG_8906', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'DSS_KA_1_012', 'IMG_3047', 'DSS_MX_1_GOLD_0010', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'DSS_MX_1_FUJI_0021', 'biosudtirol_024', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'DSS_MX_1_GOLD_0008', 'IMG_2975', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'IMG_2568', 'IMG_6441', 'IMG_9279', 'DSS_KA_1_107', 'DSS_KA_1_058', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'DSS_MX_1_FUJI_0015', 'DSS_MX_1_FUJI_0031', 'IMG_6281', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'DSS_MX_1_BRAEBURN_0035'];['DSS_KA_1_012', 'DSS_MX_1_GOLD_0010', 'DSS_MX_1_FUJI_0021', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'DSS_MX_1_GOLD_0008', 'IMG_2568', 'IMG_9279', 'DSS_KA_1_107', 'DSS_KA_1_058', 'DSS_MX_1_FUJI_0015', 'DSS_MX_1_BRAEBURN_0035'];['DSS_MX_1_GOLD_0010', 'DSS_MX_1_GOLD_0008', 'IMG_2568', 'DSS_KA_1_107'];['IMG_8067', 'IMG_8906', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_3047', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'biosudtirol_024', 'IMG_2975', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'IMG_6441', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'DSS_MX_1_FUJI_0031', 'IMG_6281', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1'];['IMG_8906', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_3047', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'biosudtirol_024', 'IMG_2975', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'IMG_6441', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'DSS_MX_1_FUJI_0031', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1']
296_3;296;8;Botrytis;bt2;False;Mucor;1;[('Mucor', 4.1), ('Botrytis', 0.29999999999999993), ('Penicillium', -1.6), ('Alternaria', -4.5)];122.094;['IMG_7938', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_5853', 'DSS_KA_1_058', 'IMG_2669', 'IMG_6415', 'IMG_8072', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'IMG_1831', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'IMG_8267', 'DSS_KA_1_107', 'IMG_3064', 'DSS_MX_1_GOLD_0008', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_4974', 'IMG_7921', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'IMG_6281', 'DSS_KA_1_102', 'DSS_MX_1_BRAEBURN_0035', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_2568', 'biosudtirol_039'];['IMG_7938', 'DSS_KA_1_058', 'IMG_2669', 'IMG_8072', 'IMG_8267', 'IMG_3064', 'DSS_MX_1_GOLD_0008', 'DSS_KA_1_102', 'DSS_MX_1_BRAEBURN_0035', 'IMG_2568'];['IMG_8072', 'DSS_MX_1_GOLD_0008', 'IMG_2568'];['18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_5853', 'IMG_6415', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'IMG_1831', 'DSS_KA_1_107', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_4974', 'IMG_7921', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'IMG_6281', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'biosudtirol_039'];['18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_6415', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'IMG_1831', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_4974', 'IMG_7921', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'biosudtirol_039']
296_4;296;8;Alternaria;a3;False;Mucor;2;[('Alternaria', 4.1), ('Mucor', 0.30000000000000016), ('Penicillium', 0.2999999999999998), ('Botrytis', -1.6)];103.384;['IMG_7921', 'IMG_2568', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'DSS_MX_1_BRAEBURN_0020', 'biosudtirol_483', 'IMG_1831', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'IMG_8072', 'IMG_7451', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_8267', 'IMG_9279', 'IMG_3067', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'DSS_GEOS_1_154', 'IMG_2281', 'IMG_8067', 'DSS_MX_1_BRAEBURN_0040', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'biosudtirol_024', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'IMG_2669', 'IMG_3910', 'IMG_9944'];['IMG_7921', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'IMG_1831', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_9279', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'IMG_2281', 'DSS_MX_1_BRAEBURN_0040', 'biosudtirol_024', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'IMG_3910', 'IMG_9944'];['18-DSS-KA-3-028_alternaria_granny-smith_outer_1', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', '18-DSS-KA-2-022_alternaria_fuji_outer_1', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1'];['IMG_2568', 'DSS_MX_1_BRAEBURN_0020', 'biosudtirol_483', 'IMG_8072', 'IMG_7451', 'IMG_8267', 'IMG_3067', 'DSS_GEOS_1_154', 'IMG_8067', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'IMG_2669'];['IMG_2568', 'DSS_MX_1_BRAEBURN_0020', 'biosudtirol_483', 'IMG_8072', 'IMG_7451', 'IMG_8267', 'IMG_3067', 'DSS_GEOS_1_154', 'IMG_8067', 'IMG_2669']
296_5;296;12;Penicillium;pc3;False;Mucor;1;[('Mucor', 4.1), ('Penicillium', 0.30000000000000016), ('Alternaria', -3.5), ('Botrytis', -3.5)];82.814;['IMG_8394', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_7955', 'IMG_3067', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'IMG_2712', 'biosudtirol_039', 'DSS_KA_1_107', 'IMG_8072', '18-DSS-KA-2-034_alternaria_fuji_outer_1', 'DSS_MX_1_BRAEBURN_0035', 'IMG_9162', 'IMG_2669', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_9419', 'IMG_2568', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'IMG_6441', 'IMG_9580', 'IMG_7451', 'IMG_2039', 'DSS_MX_1_GOLD_0010', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_2728'];['18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_7955', 'IMG_3067', 'IMG_2712', 'biosudtirol_039', 'DSS_MX_1_BRAEBURN_0035', 'IMG_2669', 'IMG_6441', 'DSS_MX_1_GOLD_0010', 'IMG_2728'];['IMG_7955', 'biosudtirol_039', 'IMG_6441'];['IMG_8394', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'DSS_KA_1_107', 'IMG_8072', '18-DSS-KA-2-034_alternaria_fuji_outer_1', 'IMG_9162', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_9419', 'IMG_2568', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'IMG_9580', 'IMG_7451', 'IMG_2039', '18-DSS-KA-2-031_alternaria_fuji_outer_1'];['IMG_8394', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'DSS_KA_1_107', 'IMG_8072', '18-DSS-KA-2-034_alternaria_fuji_outer_1', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_2568', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'IMG_9580', 'IMG_7451', '18-DSS-KA-2-031_alternaria_fuji_outer_1']
296_6;296;12;Penicillium;pc2;True;Penicillium;2;[('Botrytis', 2.2), ('Penicillium', 2.2), ('Mucor', -1.6), ('Alternaria', -3.5)];98.608;['IMG_9279', 'biosudtirol_024', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'DSS_KA_1_107', 'DSS_MX_1_FUJI_0015', 'IMG_7451', 'DSS_KA_1_102', '18-DSS-KA-2-031_alternaria_fuji_outer_1', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'IMG_2975', 'IMG_6438', 'IMG_8067', 'IMG_7955', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'DSS_MX_1_GOLD_0010', 'DSS_MX_1_BRAEBURN_0035', 'DSS_GEOS_1_349', 'IMG_1831', 'IMG_5853', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'IMG_5866', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_9580', 'IMG_3910'];['IMG_9279', 'biosudtirol_024', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'DSS_MX_1_FUJI_0015', 'IMG_8067', 'IMG_7955', 'DSS_MX_1_GOLD_0010', 'DSS_MX_1_BRAEBURN_0035', 'DSS_GEOS_1_349', 'IMG_5853', 'IMG_3910'];['biosudtirol_024', 'DSS_MX_1_FUJI_0015', 'IMG_7955', 'DSS_GEOS_1_349'];['DSS_KA_1_107', 'IMG_7451', 'DSS_KA_1_102', '18-DSS-KA-2-031_alternaria_fuji_outer_1', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'IMG_2975', 'IMG_6438', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_1831', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'IMG_5866', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_9580'];['DSS_KA_1_107', 'IMG_7451', 'DSS_KA_1_102', '18-DSS-KA-2-031_alternaria_fuji_outer_1', '18-DSS-BS-NTO-1-002_alternaria_natyra_outer_4', 'IMG_2975', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_1831', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_9580']
296_7;296;8;Botrytis;bt3;False;Penicillium;1;[('Penicillium', 2.2), ('Alternaria', 0.29999999999999993), ('Botrytis', 0.2999999999999998), ('Mucor', -3.5)];117.777;['IMG_8067', 'IMG_2975', 'DSS_MX_1_FUJI_0031', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'DSS_MX_1_FUJI_0063', 'IMG_7451', 'DSS_MX_1_BRAEBURN_0020', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'IMG_1831', 'DSS_MX_1_GOLD_0008', 'biosudtirol_044', 'IMG_5853', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'DSS_MX_1_FUJI_0021', 'DSS_KA_1_012', 'IMG_9279', 'IMG_2568', 'IMG_7938', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'DSS_MX_1_FUJI_0015', 'IMG_8072', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'DSS_MX_1_BRAEBURN_0040'];['DSS_MX_1_FUJI_0031', 'DSS_MX_1_FUJI_0063', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'DSS_MX_1_GOLD_0008', 'biosudtirol_044', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'DSS_MX_1_FUJI_0021', 'IMG_2568', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_8072', 'DSS_MX_1_BRAEBURN_0040'];['DSS_MX_1_GOLD_0008', 'IMG_2568', 'IMG_8072'];['IMG_8067', 'IMG_2975', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_7451', 'DSS_MX_1_BRAEBURN_0020', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'IMG_1831', 'IMG_5853', 'DSS_KA_1_012', 'IMG_9279', 'IMG_7938', 'DSS_MX_1_FUJI_0015', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2'];['IMG_2975', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'DSS_MX_1_BRAEBURN_0020', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'IMG_1831', 'DSS_KA_1_012', 'IMG_9279', 'IMG_7938', 'DSS_MX_1_FUJI_0015', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2']
296_8;296;8;Mucor;mr3;False;Botrytis;2;[('Penicillium', 4.1), ('Botrytis', 2.2), ('Mucor', 2.2), ('Alternaria', -5.4)];79.834;['IMG_2728', '18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'DSS_MX_1_GOLD_0010', 'DSS_MX_1_FUJI_0021', 'DSS_MX_1_BRAEBURN_0035', '18-DSS-KA-2-034_alternaria_fuji_outer_1', 'DSS_MX_1_FUJI_0034', 'IMG_3910', 'DSS_MX_1_FUJI_0001', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'DSS_KA_1_012', 'IMG_2568', 'IMG_8067', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'IMG_2712', 'IMG_8906', 'biosudtirol_483', 'DSS_GEOS_1_189', 'IMG_3047', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'DSS_MX_1_BRAEBURN_0020', 'IMG_7451', 'IMG_6444'];['IMG_2728', 'DSS_MX_1_FUJI_0021', 'DSS_MX_1_BRAEBURN_0035', 'DSS_MX_1_FUJI_0034', 'IMG_3910', 'DSS_MX_1_FUJI_0001', 'IMG_8067', 'IMG_2712', 'biosudtirol_483', 'DSS_GEOS_1_189', 'IMG_3047', 'IMG_7451', 'IMG_6444'];['IMG_2728', 'DSS_MX_1_BRAEBURN_0035', 'IMG_2712', 'IMG_3047'];['18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'DSS_MX_1_GOLD_0010', '18-DSS-KA-2-034_alternaria_fuji_outer_1', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'DSS_KA_1_012', 'IMG_2568', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'IMG_8906', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'DSS_MX_1_BRAEBURN_0020'];['18-DSS-KA-3-005_alternaria_granny-smith_outer_1', 'DSS_MX_1_GOLD_0010', '18-DSS-KA-2-034_alternaria_fuji_outer_1', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_2568', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'IMG_8906', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2']
296_9;296;12;Alternaria;a1;False;Penicillium;2;[('Mucor', 4.1), ('Penicillium', 0.2999999999999998), ('Alternaria', -1.6), ('Botrytis', -3.5)];58.795;['DSS_MX_1_FUJI_0015', 'IMG_9279', 'DSS_MX_1_GOLD_0008', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'biosudtirol_044', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'IMG_3910', 'IMG_3047', 'IMG_9162', 'IMG_2568', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_1831', 'DSS_MX_1_FUJI_0001', 'IMG_2669', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_7451', 'DSS_MX_1_FUJI_0031', 'IMG_8072', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'IMG_3067', 'IMG_0175', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'IMG_2728', 'DSS_KA_1_107'];['IMG_9279', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'IMG_3047', 'IMG_1831', 'DSS_MX_1_FUJI_0001', 'IMG_7451', 'DSS_MX_1_FUJI_0031', 'IMG_3067', 'IMG_0175', 'IMG_2728'];['18-DSS-BNL-1-001_alternaria_bonita_outer_4', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1'];['DSS_MX_1_FUJI_0015', 'DSS_MX_1_GOLD_0008', 'biosudtirol_044', 'IMG_3910', 'IMG_9162', 'IMG_2568', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'IMG_2669', '18-DSS-MX-1-098_alternaria_morgenduft_outer_3', 'IMG_8072', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'DSS_KA_1_107'];['DSS_MX_1_FUJI_0015', 'DSS_MX_1_GOLD_0008', 'biosudtirol_044', 'IMG_3910', 'IMG_9162', 'IMG_2568', 'IMG_2669', 'IMG_8072', 'DSS_KA_1_107']
292_1;292;12;Penicillium;pc3;False;Botrytis;2;[('Penicillium', 0.30000000000000016), ('Botrytis', 0.30000000000000004), ('Alternaria', -3.5), ('Mucor', -3.5)];260.745;['DSS_MX_1_FUJI_0058', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_3064', 'IMG_8072', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'DSS_KA_1_102', 'IMG_2252', 'IMG_8394', 'DSS_MX_1_BRAEBURN_0020', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'IMG_8067', 'DSS_MX_1_FUJI_0031', 'IMG_2568', 'IMG_7938', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'DSS_KA_1_058', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'DSS_GEOS_1_189', 'IMG_9162', 'IMG_9580', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_1831', 'DSS_MX_1_FUJI_0015', 'IMG_2281'];['DSS_MX_1_FUJI_0058', 'IMG_3064', 'IMG_8072', 'IMG_8067', 'DSS_MX_1_FUJI_0031', 'IMG_7938', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_2281'];['DSS_MX_1_FUJI_0058', 'DSS_MX_1_FUJI_0031', 'IMG_7938'];['18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'DSS_KA_1_102', 'IMG_2252', 'IMG_8394', 'DSS_MX_1_BRAEBURN_0020', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'IMG_2568', 'DSS_KA_1_058', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'DSS_GEOS_1_189', 'IMG_9162', 'IMG_9580', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_1831', 'DSS_MX_1_FUJI_0015'];['18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'DSS_KA_1_102', 'IMG_8394', 'DSS_MX_1_BRAEBURN_0020', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'IMG_2568', 'DSS_KA_1_058', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_2', 'DSS_GEOS_1_189', 'IMG_9580', '18-DSS-BNL-1-002_alternaria_bonita_outer_2', 'IMG_1831']
292_2;292;12;Botrytis;bt2;False;Penicillium;1;[('Penicillium', 0.30000000000000016), ('Alternaria', -1.6), ('Botrytis', -3.5), ('Mucor', -5.4)];66.109;['IMG_8067', 'IMG_9162', 'IMG_3067', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'DSS_MX_1_FUJI_0015', 'DSS_KA_1_102', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_2281', 'DSS_MX_1_GOLD_0008', 'IMG_7938', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'DSS_KA_1_058', 'IMG_3047', 'IMG_8072', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'DSS_KA_1_049', 'DSS_MX_1_FUJI_0021', 'IMG_3064', 'IMG_6281', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'DSS_GEOS_1_154', 'IMG_9279', 'IMG_2568', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1'];['IMG_9162', '18-DSS-KA-2-022_alternaria_fuji_outer_1', 'DSS_MX_1_FUJI_0015', 'IMG_2281', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'DSS_MX_1_FUJI_0021'];['IMG_2281'];['IMG_8067', 'IMG_3067', 'DSS_KA_1_102', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'DSS_MX_1_GOLD_0008', 'IMG_7938', 'DSS_KA_1_058', 'IMG_3047', 'IMG_8072', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'DSS_KA_1_049', 'IMG_3064', 'IMG_6281', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'DSS_GEOS_1_154', 'IMG_9279', 'IMG_2568', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1'];['IMG_3067', 'DSS_KA_1_102', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_7938', 'DSS_KA_1_058', 'IMG_3047', '18-DSS-KA-2-031_alternaria_fuji_outer_1', 'DSS_KA_1_049', 'IMG_3064', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'DSS_GEOS_1_154', 'IMG_9279', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1']
292_3;292;8;Botrytis;bt3;True;Botrytis;1;[('Botrytis', 2.1), ('Penicillium', 0.19999999999999996), ('Alternaria', -1.7000000000000002), ('Mucor', -3.6)];61.348;['18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_1831', 'IMG_7451', 'IMG_6441', 'DSS_KA_1_058', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_2039', 'IMG_2568', 'IMG_4974', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'IMG_2975', 'IMG_3910', 'DSS_MX_1_BRAEBURN_0020', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'DSS_GEOS_1_189', 'DSS_GEOS_1_154', 'IMG_2252', 'IMG_3067', 'IMG_8394', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_8072', '18-DSS-MX-1-137_alternaria_red-delicious_outer_2', 'DSS_MX_1_FUJI_0031', 'IMG_9279'];['18-DSS-KA-2-031_alternaria_fuji_outer_1', 'IMG_2039', 'IMG_2568', 'IMG_3910', 'DSS_GEOS_1_189', 'DSS_GEOS_1_154'];['IMG_2568', 'IMG_3910', 'DSS_GEOS_1_189'];['IMG_1831', 'IMG_7451', 'IMG_6441', 'DSS_KA_1_058', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_4974', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'IMG_2975', 'DSS_MX_1_BRAEBURN_0020', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2'];['IMG_1831', 'IMG_6441', 'DSS_KA_1_058', '18-DSS-BS-NTO-1-005_alternaria_natyra_outer_1', 'IMG_4974', '18-DSS-KA-3-028_alternaria_granny-smith_outer_1', 'IMG_2975', 'DSS_MX_1_BRAEBURN_0020', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2']
292_4;292;4;Mucor;mr1;False;Botrytis;1;[('Botrytis', 2.2), ('Mucor', -1.6), ('Penicillium', -3.5), ('Alternaria', -5.4)];78.072;['DSS_MX_1_GOLD_0010', '18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'IMG_0175', 'IMG_2975', 'DSS_MX_1_FUJI_0001', 'IMG_1831', 'IMG_8394', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'DSS_MX_1_BRAEBURN_0035', 'IMG_3910', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_4974', 'IMG_3067', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'DSS_MX_1_GOLD_0008', 'DSS_GEOS_1_154', 'IMG_3047', 'IMG_8072', 'IMG_6438', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'biosudtirol_044', '18-DSS-KA-2-034_alternaria_fuji_outer_1', 'DSS_KA_1_058', 'IMG_2281'];['DSS_MX_1_GOLD_0010', 'DSS_MX_1_FUJI_0001', 'IMG_3910', 'DSS_MX_1_GOLD_0008', 'IMG_3047', 'IMG_8072', 'DSS_KA_1_058'];['IMG_3047', 'DSS_KA_1_058'];['18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'IMG_0175', 'IMG_2975', 'IMG_1831', 'IMG_8394', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', 'DSS_MX_1_BRAEBURN_0035', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_4974', 'IMG_3067', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'DSS_GEOS_1_154', 'IMG_6438', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'biosudtirol_044', '18-DSS-KA-2-034_alternaria_fuji_outer_1', 'IMG_2281'];['18-DSS-KA-3-030_alternaria_granny-smith_outer_1', 'IMG_0175', 'IMG_8394', '18-DSS-MX-1-010_alternaria_golden-delicious_outer_2', '18-DSS-MX-1-005_alternaria_golden-delicious_outer_2', 'IMG_4974', '18-DSS-CAFA-2-017_alternaria_granny-smith_outer_1', 'DSS_GEOS_1_154', 'IMG_6438', '18-DSS-BNL-1-001_alternaria_bonita_outer_4', 'biosudtirol_044', '18-DSS-KA-2-034_alternaria_fuji_outer_1', 'IMG_2281']
